,tconst,averageRating,numVotes,startYear,runtimeMinutes,genres,titleType,primaryTitle,budget,id,popularity,poster_path,production_countries,revenue,overview,production_companies_name
1664,tt0071265,6.3,462,1975,100,"Crime,Drama,Thriller",movie,The Cage,0,271919,2.669,/fyOYL9SQknqrsqYaXqs0ktdGHK6.jpg,FR,0,"The story of a woman who is suddenly visited by her estranged ex-husband. The ex-hubby wants to buy her country house, which she received in the divorce settlement. Instead he finds himself locked in a cage in the cellar.","['Lira Films', 'parma films', 'UGC']"
1665,tt0071265,6.3,462,1975,100,"Crime,Drama,Thriller",movie,The Cage,0,271919,2.669,/fyOYL9SQknqrsqYaXqs0ktdGHK6.jpg,FR,0,"The story of a woman who is suddenly visited by her estranged ex-husband. The ex-hubby wants to buy her country house, which she received in the divorce settlement. Instead he finds himself locked in a cage in the cellar.","['Lira Films', 'parma films', 'UGC']"
1666,tt0071297,6.1,672,1975,110,"Drama,Thriller",movie,The Flesh of the Orchid,0,82224,3.483,/7mhQNJaIQGI0zWLoo83SUtVl3DO.jpg,"DE, FR, IT",0,"A disturbed young woman is kept prisoner in a castle by her aunt for her money. The game-keeper, her guardian, tries to rape her but she escapes. In her flight she meets a man also running away, from two killers.","['V.M. Productions', 'Films Félix Méric', ""Les Films de l'Astrophore"", 'Oceania Film', 'Paris-Cannes Productions', 'Office de Radiodiffusion Télévision Française', 'TIT Filmproduktion']"
1667,tt0071381,7.3,6182,1974,193,"Comedy,Drama,Fantasy",movie,Celine and Julie Go Boating,0,27019,7.434,/k5mxWTtahpqDDqwUbxsyYiKzTaf.jpg,FR,0,A mysteriously linked pair of young women find their daily lives pre-empted by a strange boudoir melodrama that plays itself out in a hallucinatory parallel reality.,"['Les Films Christian Fechner', 'Action Films', 'Les Films 7', 'Les Films du Losange', 'Renn Productions', 'Saga', 'Simar Productions', 'V.M. Productions']"
1668,tt0071391,5.7,1068,1974,91,"Horror,Romance,Thriller",movie,Dark Places,0,120632,2.927,/cdjzWGn8R2OsAyvgBM5KmqxoqFs.jpg,GB,0,A scheming couple plot to conceal a hidden cache of stolen money from its rightful owner. The only problem is that the house they plan to hide it in is haunted.,"['Glenbergh', 'Sedgled']"
1669,tt0071391,5.7,1068,1974,91,"Horror,Romance,Thriller",movie,Dark Places,0,120632,2.927,/cdjzWGn8R2OsAyvgBM5KmqxoqFs.jpg,GB,0,A scheming couple plot to conceal a hidden cache of stolen money from its rightful owner. The only problem is that the house they plan to hide it in is haunted.,"['Glenbergh', 'Sedgled']"
1670,tt0071412,5.9,1569,1974,87,"Action,Crime,Drama",movie,The Destructors,2000000,72639,4.37,/5Rn1gpBafCiJhWMfVSWhPEJiwun.jpg,"FR, GB",0,"An important drug lord settled in Marseille is suspected of having ordered the killing of an American agent, but it is impossible to impute him due to his political influences, so the dead agent's boss decides to hire the services of a hitman to kill him.","['Productions et Éditions Cinématographiques Françaises', 'Kettledrum Films']"
1671,tt0071449,7.3,975,1975,100,Drama,movie,The Common Man,0,5602,3.768,/t2R5tweJKJY4IdurFJ7Yf2v5iws.jpg,FR,0,"As every summer, Georges Lajoie, his wife Ginette and grown-up son Léon go on holiday to Loulou's campsite. They join old friends, the Schumachers and the Colins. Brigitte Colin, the daughter, is quite a pretty young girl now. One day, Georges rapes and murders her. He hides the body near the barracks of the immigrant Arab workers. The racism of the campers will do the rest... A virulent lampoon against the average Frenchman's racism.",['Sofracima']
1672,tt0071449,7.3,975,1975,100,Drama,movie,The Common Man,0,5602,3.768,/t2R5tweJKJY4IdurFJ7Yf2v5iws.jpg,FR,0,"As every summer, Georges Lajoie, his wife Ginette and grown-up son Léon go on holiday to Loulou's campsite. They join old friends, the Schumachers and the Colins. Brigitte Colin, the daughter, is quite a pretty young girl now. One day, Georges rapes and murders her. He hides the body near the barracks of the immigrant Arab workers. The racism of the campers will do the rest... A virulent lampoon against the average Frenchman's racism.",['Sofracima']
1673,tt0071451,5.7,174,1973,99,"Crime,Drama,Thriller",movie,Défense de savoir,0,205416,1.068,/4DFUawea0nkBxpkvI5lUgugxgxW.jpg,"FR, IT",0,"When the police find Simone seated near her husband's corpse it is predictable that she is charged with the murder. Jean-Pierre Laubray is appointed counsel for the defence. He begins an inquiry into the case and he finds out that the murdered man had killed a barman in a robbery the night before. He finds out as well he was a leg-man of Cristiani's for his election campaign. He tries to contact Juliette, Cristiani's daughter, and he discovers that Bruno, Juliette's brother, also died that same night in a car accident...","['Lira Films', 'Medusa']"
1674,tt0071451,5.7,174,1973,99,"Crime,Drama,Thriller",movie,Défense de savoir,0,205416,1.068,/4DFUawea0nkBxpkvI5lUgugxgxW.jpg,"FR, IT",0,"When the police find Simone seated near her husband's corpse it is predictable that she is charged with the murder. Jean-Pierre Laubray is appointed counsel for the defence. He begins an inquiry into the case and he finds out that the murdered man had killed a barman in a robbery the night before. He finds out as well he was a leg-man of Cristiani's for his election campaign. He tries to contact Juliette, Cristiani's daughter, and he discovers that Bruno, Juliette's brother, also died that same night in a car accident...","['Lira Films', 'Medusa']"
1675,tt0071451,5.7,174,1973,99,"Crime,Drama,Thriller",movie,Défense de savoir,0,205416,1.068,/4DFUawea0nkBxpkvI5lUgugxgxW.jpg,"FR, IT",0,"When the police find Simone seated near her husband's corpse it is predictable that she is charged with the murder. Jean-Pierre Laubray is appointed counsel for the defence. He begins an inquiry into the case and he finds out that the murdered man had killed a barman in a robbery the night before. He finds out as well he was a leg-man of Cristiani's for his election campaign. He tries to contact Juliette, Cristiani's daughter, and he discovers that Bruno, Juliette's brother, also died that same night in a car accident...","['Lira Films', 'Medusa']"
1676,tt0071451,5.7,174,1973,99,"Crime,Drama,Thriller",movie,Défense de savoir,0,205416,1.068,/4DFUawea0nkBxpkvI5lUgugxgxW.jpg,"FR, IT",0,"When the police find Simone seated near her husband's corpse it is predictable that she is charged with the murder. Jean-Pierre Laubray is appointed counsel for the defence. He begins an inquiry into the case and he finds out that the murdered man had killed a barman in a robbery the night before. He finds out as well he was a leg-man of Cristiani's for his election campaign. He tries to contact Juliette, Cristiani's daughter, and he discovers that Bruno, Juliette's brother, also died that same night in a car accident...","['Lira Films', 'Medusa']"
1677,tt0071451,5.7,174,1973,99,"Crime,Drama,Thriller",movie,Défense de savoir,0,205416,1.068,/4DFUawea0nkBxpkvI5lUgugxgxW.jpg,"FR, IT",0,"When the police find Simone seated near her husband's corpse it is predictable that she is charged with the murder. Jean-Pierre Laubray is appointed counsel for the defence. He begins an inquiry into the case and he finds out that the murdered man had killed a barman in a robbery the night before. He finds out as well he was a leg-man of Cristiani's for his election campaign. He tries to contact Juliette, Cristiani's daughter, and he discovers that Bruno, Juliette's brother, also died that same night in a car accident...","['Lira Films', 'Medusa']"
1678,tt0071458,6.9,2650,1974,140,"Drama,History",movie,Effi Briest,0,706,2.597,/lGsZvgJ7GbCN2bNTFLXASFlMk7b.jpg,DE,0,"A German-made film based on one of the most famous German novels by Theodor Fontane. Effi Briest is a socially ambitious, 17-year-old German girl who accepts a proposal of marriage from Baron Geert Von Instetten, a much older diplomat. Unfortunately, neither the Baron's family nor anyone in the secluded town she now calls home accept Effi as an equal. Starved for companionship, Effi begins an innocent friendship with a well-known womanizer that may jeopardize her position as the Baron's wife.",['Tango Film']
1679,tt0071483,6.9,3763,1975,103,Drama,movie,Wrong Move,0,20017,2.791,/mXdpTmRMPZyZQKWcY7GA8M2gaae.jpg,DE,0,"Six days in the life of Wilhelm: a detached man without qualities. He wants to write, so his mother gives him a ticket to Bonn, telling him to live. On the train he meets an older man, an athlete in the 1936 Olympics, and his mute teen companion, Mignon. She's an acrobat in market squares for spare change.","['Wim Wenders Stiftung', 'Albatros Produktion', 'Solaris Film', 'WDR']"
1680,tt0071487,7.8,16911,1974,104,Comedy,movie,The Phantom of Liberty,0,5558,6.242,/f6cON5ebistPm6AS1XcZZMmKpIi.jpg,"FR, IT",0,"This Surrealist film, with a title referencing the Communist Manifesto, strings together short incidents based on the life of director Luis Buñuel. Presented as chance encounters, these loosely related, intersecting situations, all without a consistent protagonist, reach from the 19th century to the 1970s. Touching briefly on subjects such as execution, pedophilia, incest, and sex, the film features an array of characters, including a sick father and incompetent police officers.",['Greenwich Film Production']
1681,tt0071487,7.8,16911,1974,104,Comedy,movie,The Phantom of Liberty,0,5558,6.242,/f6cON5ebistPm6AS1XcZZMmKpIi.jpg,"FR, IT",0,"This Surrealist film, with a title referencing the Communist Manifesto, strings together short incidents based on the life of director Luis Buñuel. Presented as chance encounters, these loosely related, intersecting situations, all without a consistent protagonist, reach from the 19th century to the 1970s. Touching briefly on subjects such as execution, pedophilia, incest, and sex, the film features an array of characters, including a sick father and incompetent police officers.",['Greenwich Film Production']
1682,tt0071487,7.8,16911,1974,104,Comedy,movie,The Phantom of Liberty,0,5558,6.242,/f6cON5ebistPm6AS1XcZZMmKpIi.jpg,"FR, IT",0,"This Surrealist film, with a title referencing the Communist Manifesto, strings together short incidents based on the life of director Luis Buñuel. Presented as chance encounters, these loosely related, intersecting situations, all without a consistent protagonist, reach from the 19th century to the 1970s. Touching briefly on subjects such as execution, pedophilia, incest, and sex, the film features an array of characters, including a sick father and incompetent police officers.",['Greenwich Film Production']
1683,tt0071487,7.8,16911,1974,104,Comedy,movie,The Phantom of Liberty,0,5558,6.242,/f6cON5ebistPm6AS1XcZZMmKpIi.jpg,"FR, IT",0,"This Surrealist film, with a title referencing the Communist Manifesto, strings together short incidents based on the life of director Luis Buñuel. Presented as chance encounters, these loosely related, intersecting situations, all without a consistent protagonist, reach from the 19th century to the 1970s. Touching briefly on subjects such as execution, pedophilia, incest, and sex, the film features an array of characters, including a sick father and incompetent police officers.",['Greenwich Film Production']
1684,tt0071492,6.1,493,1974,95,"Comedy,Drama,Fantasy",movie,The Woman in Red Boots,0,130647,0.97,/yrPRnnQEEm4xHGwGOtvlv7p63OX.jpg,"ES, FR, IT",0,An elderly millionaire manipulates an avant-garde writer and a happily married man.,"['Procinex', 'Gerico Sound', 'Office de Radiodiffusion Télévision Française']"
1685,tt0071492,6.1,493,1974,95,"Comedy,Drama,Fantasy",movie,The Woman in Red Boots,0,130647,0.97,/yrPRnnQEEm4xHGwGOtvlv7p63OX.jpg,"ES, FR, IT",0,An elderly millionaire manipulates an avant-garde writer and a happily married man.,"['Procinex', 'Gerico Sound', 'Office de Radiodiffusion Télévision Française']"
1686,tt0071492,6.1,493,1974,95,"Comedy,Drama,Fantasy",movie,The Woman in Red Boots,0,130647,0.97,/yrPRnnQEEm4xHGwGOtvlv7p63OX.jpg,"ES, FR, IT",0,An elderly millionaire manipulates an avant-garde writer and a happily married man.,"['Procinex', 'Gerico Sound', 'Office de Radiodiffusion Télévision Française']"
1687,tt0071550,6.3,1184,1974,104,"Comedy,Drama,Romance",movie,The Slap,0,76198,4.368,/jV7ZW36smhVjjRWoBhFDIEBqqiT.jpg,"IT, FR",0,A Parisian teacher loses his cool when his teenage daughter tells him she plans to drop out of school and move in with her boyfriend.,"['Euro International Film', 'Gaumont', 'Productions 2000']"
1688,tt0071550,6.3,1184,1974,104,"Comedy,Drama,Romance",movie,The Slap,0,76198,4.368,/jV7ZW36smhVjjRWoBhFDIEBqqiT.jpg,"IT, FR",0,A Parisian teacher loses his cool when his teenage daughter tells him she plans to drop out of school and move in with her boyfriend.,"['Euro International Film', 'Gaumont', 'Productions 2000']"
1689,tt0071550,6.3,1184,1974,104,"Comedy,Drama,Romance",movie,The Slap,0,76198,4.368,/jV7ZW36smhVjjRWoBhFDIEBqqiT.jpg,"IT, FR",0,A Parisian teacher loses his cool when his teenage daughter tells him she plans to drop out of school and move in with her boyfriend.,"['Euro International Film', 'Gaumont', 'Productions 2000']"
1690,tt0071550,6.3,1184,1974,104,"Comedy,Drama,Romance",movie,The Slap,0,76198,4.368,/jV7ZW36smhVjjRWoBhFDIEBqqiT.jpg,"IT, FR",0,A Parisian teacher loses his cool when his teenage daughter tells him she plans to drop out of school and move in with her boyfriend.,"['Euro International Film', 'Gaumont', 'Productions 2000']"
1691,tt0071550,6.3,1184,1974,104,"Comedy,Drama,Romance",movie,The Slap,0,76198,4.368,/jV7ZW36smhVjjRWoBhFDIEBqqiT.jpg,"IT, FR",0,A Parisian teacher loses his cool when his teenage daughter tells him she plans to drop out of school and move in with her boyfriend.,"['Euro International Film', 'Gaumont', 'Productions 2000']"
1692,tt0071550,6.3,1184,1974,104,"Comedy,Drama,Romance",movie,The Slap,0,76198,4.368,/jV7ZW36smhVjjRWoBhFDIEBqqiT.jpg,"IT, FR",0,A Parisian teacher loses his cool when his teenage daughter tells him she plans to drop out of school and move in with her boyfriend.,"['Euro International Film', 'Gaumont', 'Productions 2000']"
1693,tt0071557,6.3,1192,1975,102,"Crime,Drama",movie,The Gypsy,0,77570,4.516,/uot5n2wvJ5WFEd3qqAhLNd3ncu9.jpg,"FR, IT",0,"Hugo Sennart is a French Gypsy, wanted by the police for theft. The same inspector who's searching for him is also looking for a jewel thief, Yan Kuq, whose wife has died under suspicious circumstance just after a major burglary. The Gypsy needs to settle a few scores and make one more heist before going to ground, and, by coincidence, his path takes him close to Yan, who's hiding in the hotel of a close friend and former lover, Ninie. The Gypsy lives by a code of honor, which puts him at risk on occasion; and he despises those who treat his people as worse than dogs. The police close in. Is there honor among thieves?","['Mondial Televisione Film', 'Adel Productions', 'Lira Films']"
1694,tt0071557,6.3,1192,1975,102,"Crime,Drama",movie,The Gypsy,0,77570,4.516,/uot5n2wvJ5WFEd3qqAhLNd3ncu9.jpg,"FR, IT",0,"Hugo Sennart is a French Gypsy, wanted by the police for theft. The same inspector who's searching for him is also looking for a jewel thief, Yan Kuq, whose wife has died under suspicious circumstance just after a major burglary. The Gypsy needs to settle a few scores and make one more heist before going to ground, and, by coincidence, his path takes him close to Yan, who's hiding in the hotel of a close friend and former lover, Ninie. The Gypsy lives by a code of honor, which puts him at risk on occasion; and he despises those who treat his people as worse than dogs. The police close in. Is there honor among thieves?","['Mondial Televisione Film', 'Adel Productions', 'Lira Films']"
1695,tt0071557,6.3,1192,1975,102,"Crime,Drama",movie,The Gypsy,0,77570,4.516,/uot5n2wvJ5WFEd3qqAhLNd3ncu9.jpg,"FR, IT",0,"Hugo Sennart is a French Gypsy, wanted by the police for theft. The same inspector who's searching for him is also looking for a jewel thief, Yan Kuq, whose wife has died under suspicious circumstance just after a major burglary. The Gypsy needs to settle a few scores and make one more heist before going to ground, and, by coincidence, his path takes him close to Yan, who's hiding in the hotel of a close friend and former lover, Ninie. The Gypsy lives by a code of honor, which puts him at risk on occasion; and he despises those who treat his people as worse than dogs. The police close in. Is there honor among thieves?","['Mondial Televisione Film', 'Adel Productions', 'Lira Films']"
1696,tt0071557,6.3,1192,1975,102,"Crime,Drama",movie,The Gypsy,0,77570,4.516,/uot5n2wvJ5WFEd3qqAhLNd3ncu9.jpg,"FR, IT",0,"Hugo Sennart is a French Gypsy, wanted by the police for theft. The same inspector who's searching for him is also looking for a jewel thief, Yan Kuq, whose wife has died under suspicious circumstance just after a major burglary. The Gypsy needs to settle a few scores and make one more heist before going to ground, and, by coincidence, his path takes him close to Yan, who's hiding in the hotel of a close friend and former lover, Ninie. The Gypsy lives by a code of honor, which puts him at risk on occasion; and he despises those who treat his people as worse than dogs. The police close in. Is there honor among thieves?","['Mondial Televisione Film', 'Adel Productions', 'Lira Films']"
1697,tt0071557,6.3,1192,1975,102,"Crime,Drama",movie,The Gypsy,0,77570,4.516,/uot5n2wvJ5WFEd3qqAhLNd3ncu9.jpg,"FR, IT",0,"Hugo Sennart is a French Gypsy, wanted by the police for theft. The same inspector who's searching for him is also looking for a jewel thief, Yan Kuq, whose wife has died under suspicious circumstance just after a major burglary. The Gypsy needs to settle a few scores and make one more heist before going to ground, and, by coincidence, his path takes him close to Yan, who's hiding in the hotel of a close friend and former lover, Ninie. The Gypsy lives by a code of honor, which puts him at risk on occasion; and he despises those who treat his people as worse than dogs. The police close in. Is there honor among thieves?","['Mondial Televisione Film', 'Adel Productions', 'Lira Films']"
1698,tt0071557,6.3,1192,1975,102,"Crime,Drama",movie,The Gypsy,0,77570,4.516,/uot5n2wvJ5WFEd3qqAhLNd3ncu9.jpg,"FR, IT",0,"Hugo Sennart is a French Gypsy, wanted by the police for theft. The same inspector who's searching for him is also looking for a jewel thief, Yan Kuq, whose wife has died under suspicious circumstance just after a major burglary. The Gypsy needs to settle a few scores and make one more heist before going to ground, and, by coincidence, his path takes him close to Yan, who's hiding in the hotel of a close friend and former lover, Ninie. The Gypsy lives by a code of honor, which puts him at risk on occasion; and he despises those who treat his people as worse than dogs. The police close in. Is there honor among thieves?","['Mondial Televisione Film', 'Adel Productions', 'Lira Films']"
1699,tt0071587,7.3,1245,1974,82,Drama,movie,The Mouth Agape,0,93672,2.824,/jNHkf2ar7EHBEAbiFje1U0mIMPa.jpg,FR,0,"Monique is dying of cancer, lying in bed in the apartment above the store her family owns. Her philandering husband carries on with life, her son remains aloof, and her daughter-in-law wonders if she is witnessing her own decline. They all struggle to express, or feel, their love for one another.","['Les Films La Boétie', 'Lido Films']"
1700,tt0071599,5.5,243,1974,83,Drama,movie,Chance and Violence,0,133965,1.4,/xqFwYQ1bHLy91kB7DK64kpV0zl2.jpg,FR,0,"A sociologist specialising in criminology moves to a peaceful residence on the Côte d’Azur so that he can concentrate on writing a thesis.  When he is attacked by a karate fanatic, he decides not to press charges.  He refuses help from the police, preferring to take care of himself...","['Président Films', 'Euro International Film']"
1701,tt0071622,7.1,2746,1974,105,"Crime,Drama",movie,The Clockmaker,0,8425,6.575,/dmswSI4RZ27MmYQFr5SMddxGdKf.jpg,FR,0,"Lyons, France. Michel Descombes is a watchmaker who lives alone with his teenage son Bernard. When the police visit and informs him that Bernard killed a man and is on the run with a girl, Michel realizes that he knew far less about his son than he thought .",['Lira Films']
1702,tt0071622,7.1,2746,1974,105,"Crime,Drama",movie,The Clockmaker,0,8425,6.575,/dmswSI4RZ27MmYQFr5SMddxGdKf.jpg,FR,0,"Lyons, France. Michel Descombes is a watchmaker who lives alone with his teenage son Bernard. When the police visit and informs him that Bernard killed a man and is on the run with a girl, Michel realizes that he knew far less about his son than he thought .",['Lira Films']
1703,tt0071622,7.1,2746,1974,105,"Crime,Drama",movie,The Clockmaker,0,8425,6.575,/dmswSI4RZ27MmYQFr5SMddxGdKf.jpg,FR,0,"Lyons, France. Michel Descombes is a watchmaker who lives alone with his teenage son Bernard. When the police visit and informs him that Bernard killed a man and is on the run with a girl, Michel realizes that he knew far less about his son than he thought .",['Lira Films']
1704,tt0071863,6.4,1486,1974,92,Comedy,movie,I'm Losing My Temper,0,51212,4.388,/7bIyRrwWXtOJtudelTDQpwMkx7U.jpg,FR,0,"Pierre is a clumsy, overly serious math teacher at an all-girls high school. His life is thrown into chaos after encountering a beautiful British actress and the paparazzi that follow her around.","['Les Films Christian Fechner', 'Renn Productions']"
1705,tt0071863,6.4,1486,1974,92,Comedy,movie,I'm Losing My Temper,0,51212,4.388,/7bIyRrwWXtOJtudelTDQpwMkx7U.jpg,FR,0,"Pierre is a clumsy, overly serious math teacher at an all-girls high school. His life is thrown into chaos after encountering a beautiful British actress and the paparazzi that follow her around.","['Les Films Christian Fechner', 'Renn Productions']"
1706,tt0071863,6.4,1486,1974,92,Comedy,movie,I'm Losing My Temper,0,51212,4.388,/7bIyRrwWXtOJtudelTDQpwMkx7U.jpg,FR,0,"Pierre is a clumsy, overly serious math teacher at an all-girls high school. His life is thrown into chaos after encountering a beautiful British actress and the paparazzi that follow her around.","['Les Films Christian Fechner', 'Renn Productions']"
1707,tt0071864,6.8,2025,1974,105,"Comedy,Drama",movie,Love at the Top,0,60430,3.029,/gFSkffvu07hHnVYj1aCu4PlI26Y.jpg,"FR, IT",0,"Nicolas Mallet, an inconspicuous and shy bank employee, one day successfully invites Marie-Paul, a young woman he hadn’t known before, in the streets of Paris to a café and sleeps with her the next day. When he tells his surprised friend Claude about the incident, the disillusioned and handicapped writer starts to guide him, leading Nicolas on a dazzling social ascent.","['Viaduc Productions', 'T.R.A.C.']"
1708,tt0071864,6.8,2025,1974,105,"Comedy,Drama",movie,Love at the Top,0,60430,3.029,/gFSkffvu07hHnVYj1aCu4PlI26Y.jpg,"FR, IT",0,"Nicolas Mallet, an inconspicuous and shy bank employee, one day successfully invites Marie-Paul, a young woman he hadn’t known before, in the streets of Paris to a café and sleeps with her the next day. When he tells his surprised friend Claude about the incident, the disillusioned and handicapped writer starts to guide him, leading Nicolas on a dazzling social ascent.","['Viaduc Productions', 'T.R.A.C.']"
1709,tt0071864,6.8,2025,1974,105,"Comedy,Drama",movie,Love at the Top,0,60430,3.029,/gFSkffvu07hHnVYj1aCu4PlI26Y.jpg,"FR, IT",0,"Nicolas Mallet, an inconspicuous and shy bank employee, one day successfully invites Marie-Paul, a young woman he hadn’t known before, in the streets of Paris to a café and sleeps with her the next day. When he tells his surprised friend Claude about the incident, the disillusioned and handicapped writer starts to guide him, leading Nicolas on a dazzling social ascent.","['Viaduc Productions', 'T.R.A.C.']"
1710,tt0071864,6.8,2025,1974,105,"Comedy,Drama",movie,Love at the Top,0,60430,3.029,/gFSkffvu07hHnVYj1aCu4PlI26Y.jpg,"FR, IT",0,"Nicolas Mallet, an inconspicuous and shy bank employee, one day successfully invites Marie-Paul, a young woman he hadn’t known before, in the streets of Paris to a café and sleeps with her the next day. When he tells his surprised friend Claude about the incident, the disillusioned and handicapped writer starts to guide him, leading Nicolas on a dazzling social ascent.","['Viaduc Productions', 'T.R.A.C.']"
1711,tt0071864,6.8,2025,1974,105,"Comedy,Drama",movie,Love at the Top,0,60430,3.029,/gFSkffvu07hHnVYj1aCu4PlI26Y.jpg,"FR, IT",0,"Nicolas Mallet, an inconspicuous and shy bank employee, one day successfully invites Marie-Paul, a young woman he hadn’t known before, in the streets of Paris to a café and sleeps with her the next day. When he tells his surprised friend Claude about the incident, the disillusioned and handicapped writer starts to guide him, leading Nicolas on a dazzling social ascent.","['Viaduc Productions', 'T.R.A.C.']"
1712,tt0071864,6.8,2025,1974,105,"Comedy,Drama",movie,Love at the Top,0,60430,3.029,/gFSkffvu07hHnVYj1aCu4PlI26Y.jpg,"FR, IT",0,"Nicolas Mallet, an inconspicuous and shy bank employee, one day successfully invites Marie-Paul, a young woman he hadn’t known before, in the streets of Paris to a café and sleeps with her the next day. When he tells his surprised friend Claude about the incident, the disillusioned and handicapped writer starts to guide him, leading Nicolas on a dazzling social ascent.","['Viaduc Productions', 'T.R.A.C.']"
1713,tt0071864,6.8,2025,1974,105,"Comedy,Drama",movie,Love at the Top,0,60430,3.029,/gFSkffvu07hHnVYj1aCu4PlI26Y.jpg,"FR, IT",0,"Nicolas Mallet, an inconspicuous and shy bank employee, one day successfully invites Marie-Paul, a young woman he hadn’t known before, in the streets of Paris to a café and sleeps with her the next day. When he tells his surprised friend Claude about the incident, the disillusioned and handicapped writer starts to guide him, leading Nicolas on a dazzling social ascent.","['Viaduc Productions', 'T.R.A.C.']"
1714,tt0071974,6.4,226,1975,112,"Crime,Drama,Romance",movie,The Wonderful Crook,0,4146,1.4,/hXkClEG6jk0Fo9KHLGNIuytq0Ts.jpg,"CH, FR",0,A manufacturer of furniture sees his business go down and decides to rob banks to pay his staff. Het gets romantically involved with one of his victims.,"['Artco Films', 'Citel Films']"
1715,tt0071974,6.4,226,1975,112,"Crime,Drama,Romance",movie,The Wonderful Crook,0,4146,1.4,/hXkClEG6jk0Fo9KHLGNIuytq0Ts.jpg,"CH, FR",0,A manufacturer of furniture sees his business go down and decides to rob banks to pay his staff. Het gets romantically involved with one of his victims.,"['Artco Films', 'Citel Films']"
1716,tt0071974,6.4,226,1975,112,"Crime,Drama,Romance",movie,The Wonderful Crook,0,4146,1.4,/hXkClEG6jk0Fo9KHLGNIuytq0Ts.jpg,"CH, FR",0,A manufacturer of furniture sees his business go down and decides to rob banks to pay his staff. Het gets romantically involved with one of his victims.,"['Artco Films', 'Citel Films']"
1717,tt0072037,7.5,5032,1974,103,"Comedy,Drama",movie,Scent of a Woman,0,47848,12.1,/wEJotKZDpdHiWLQ463vqh7qA4Sz.jpg,IT,0,"An army cadet accompanies an irascible, blind captain on a week-long trip from Turin to Naples.",['Dean Film']
1718,tt0072053,7.0,1707,1975,119,"Drama,History,War",movie,Let Joy Reign Supreme,0,76482,2.892,/izbVgRk75HoAsTDxhF8o9g8cYmM.jpg,FR,0,"A look at 18th-century France, when the authorities depravity contributed to social oppression, and the uprisings flared up one after another.","['Fildebroc', 'Les Productions de la Guéville', 'Universal Pictures France']"
1719,tt0072053,7.0,1707,1975,119,"Drama,History,War",movie,Let Joy Reign Supreme,0,76482,2.892,/izbVgRk75HoAsTDxhF8o9g8cYmM.jpg,FR,0,"A look at 18th-century France, when the authorities depravity contributed to social oppression, and the uprisings flared up one after another.","['Fildebroc', 'Les Productions de la Guéville', 'Universal Pictures France']"
1720,tt0072053,7.0,1707,1975,119,"Drama,History,War",movie,Let Joy Reign Supreme,0,76482,2.892,/izbVgRk75HoAsTDxhF8o9g8cYmM.jpg,FR,0,"A look at 18th-century France, when the authorities depravity contributed to social oppression, and the uprisings flared up one after another.","['Fildebroc', 'Les Productions de la Guéville', 'Universal Pictures France']"
1721,tt0072053,7.0,1707,1975,119,"Drama,History,War",movie,Let Joy Reign Supreme,0,76482,2.892,/izbVgRk75HoAsTDxhF8o9g8cYmM.jpg,FR,0,"A look at 18th-century France, when the authorities depravity contributed to social oppression, and the uprisings flared up one after another.","['Fildebroc', 'Les Productions de la Guéville', 'Universal Pictures France']"
1722,tt0072080,6.7,3974,1974,84,Comedy,movie,The Return of the Tall Blond Man,0,10939,7.171,/vhcOXRmPcUJHcM21TuMWddCnu2j.jpg,FR,0,"With 'little captain' Cambrai raising serious doubts about the reality of the so-called ""super spy"", Colonel Toulouse kidnaps Christine and forces Francois to play again the character of ""The Tall Blond Man with One Black Shoe"" in some fake adventures. All this to stop the investigation into the death of Colonel Milan.",['Gaumont']
1723,tt0072080,6.7,3974,1974,84,Comedy,movie,The Return of the Tall Blond Man,0,10939,7.171,/vhcOXRmPcUJHcM21TuMWddCnu2j.jpg,FR,0,"With 'little captain' Cambrai raising serious doubts about the reality of the so-called ""super spy"", Colonel Toulouse kidnaps Christine and forces Francois to play again the character of ""The Tall Blond Man with One Black Shoe"" in some fake adventures. All this to stop the investigation into the death of Colonel Milan.",['Gaumont']
1724,tt0072080,6.7,3974,1974,84,Comedy,movie,The Return of the Tall Blond Man,0,10939,7.171,/vhcOXRmPcUJHcM21TuMWddCnu2j.jpg,FR,0,"With 'little captain' Cambrai raising serious doubts about the reality of the so-called ""super spy"", Colonel Toulouse kidnaps Christine and forces Francois to play again the character of ""The Tall Blond Man with One Black Shoe"" in some fake adventures. All this to stop the investigation into the death of Colonel Milan.",['Gaumont']
1725,tt0072080,6.7,3974,1974,84,Comedy,movie,The Return of the Tall Blond Man,0,10939,7.171,/vhcOXRmPcUJHcM21TuMWddCnu2j.jpg,FR,0,"With 'little captain' Cambrai raising serious doubts about the reality of the so-called ""super spy"", Colonel Toulouse kidnaps Christine and forces Francois to play again the character of ""The Tall Blond Man with One Black Shoe"" in some fake adventures. All this to stop the investigation into the death of Colonel Milan.",['Gaumont']
1726,tt0072080,6.7,3974,1974,84,Comedy,movie,The Return of the Tall Blond Man,0,10939,7.171,/vhcOXRmPcUJHcM21TuMWddCnu2j.jpg,FR,0,"With 'little captain' Cambrai raising serious doubts about the reality of the so-called ""super spy"", Colonel Toulouse kidnaps Christine and forces Francois to play again the character of ""The Tall Blond Man with One Black Shoe"" in some fake adventures. All this to stop the investigation into the death of Colonel Milan.",['Gaumont']
